"id","country_id","code","fc_name","name","sequence","timestamp"
"5132","75","FR-41","loir-et-cher","Loir-et-Cher","83","2016-06-08 00:09:35"
"5129","75","FR-42","loire","Loire","80","2016-06-08 00:09:35"
"5130","75","FR-44","loire-atlantique","Loire-Atlantique","81","2016-06-08 00:09:35"
"5131","75","FR-45","loiret","Loiret","82","2016-06-08 00:09:35"
"4901","64","EC-L","loja","Loja","12","2016-06-08 00:09:34"
"5382","92","GN-LO","lola","Lola","31","2016-06-08 00:09:37"
"5016","73","FJ-06","lomaiviti","Lomaiviti","11","2016-06-08 00:09:35"
"280","109","IT-25","lombardia","Lombardia","9","2016-06-08 00:09:16"
"3682","234","GB-LND","london, city of","London, City of","35","2016-06-08 00:09:29"
"4041","241","VN-41","long an","Long An","34","2016-06-08 00:09:30"
"1777","16","BS-LI","long island","Long Island","17","2016-06-08 00:09:21"
"1804","16","BS-LI","long island","Long Island","44","2016-06-08 00:09:21"
"253","106","IE-LD","longford","Longford","18","2016-06-08 00:09:15"
"3273","220","TH-16","lop buri","Lop Buri","23","2016-06-08 00:09:27"
"208","104","IR-20","lorestān","Lorestān","22","2016-06-08 00:09:15"
"2015","173","PE-LOR","loreto","Loreto","17","2016-06-08 00:09:22"
"4328","35","BF-LOR","loroum","Loroum","36","2016-06-08 00:09:31"
"5064","75","FR-M","lorraine","Lorraine","15","2016-06-08 00:09:35"
"4489","44","CL-LL","los lagos","Los Lagos","9","2016-06-08 00:09:32"
"4902","64","EC-R","los ríos","Los Ríos","13","2016-06-08 00:09:34"
"4490","44","CL-LR","los ríos","Los Ríos","10","2016-06-08 00:09:32"
"1952","170","PA-7","los santos","Los Santos","7","2016-06-08 00:09:22"
"5133","75","FR-46","lot","Lot","84","2016-06-08 00:09:35"
"5134","75","FR-47","lot-et-garonne","Lot-et-Garonne","85","2016-06-08 00:09:35"
"610","121","LA-LM","louang namtha","Louang Namtha","8","2016-06-08 00:09:17"
"611","121","LA-LP","louangphabang","Louangphabang","9","2016-06-08 00:09:17"
"2540","195","SN-LG","louga","Louga","8","2016-06-08 00:09:24"
"3898","236","US-LA","louisiana","Louisiana","18","2016-06-08 00:09:29"
"4696","58","CZ-424","louny","Louny","48","2016-06-08 00:09:33"
"254","106","IE-LH","louth","Louth","19","2016-06-08 00:09:15"
"4263","34","BG-11","lovech","Lovech","8","2016-06-08 00:09:31"
"4286","34","BG-04","loveč","Loveč","31","2016-06-08 00:09:31"
"2764","202","SI-167","lovrenc na pohorju","Lovrenc na Pohorju","89","2016-06-08 00:09:25"
"5204","80","GM-L","lower river","Lower River","3","2016-06-08 00:09:35"
"1005","131","MK-49","lozovo","Lozovo","35","2016-06-08 00:09:18"
"5135","75","FR-48","lozère","Lozère","86","2016-06-08 00:09:35"
"2762","202","SI-065","loška dolina","Loška Dolina","87","2016-06-08 00:09:25"
"2763","202","SI-066","loški potok","Loški Potok","88","2016-06-08 00:09:25"
"408","11","AM-LO","loṙi","Loṙi","7","2016-06-08 00:09:16"
"4803","6","AO-LUA","luanda","Luanda","11","2016-06-08 00:09:34"
"4099","247","ZM-04","luapula","Luapula","4","2016-06-08 00:09:30"
"2125","176","PL-LU","lubelskie","Lubelskie","3","2016-06-08 00:09:23"
"2159","176","PL-LU","lublin","Lublin","37","2016-06-08 00:09:23"
"3125","213","SZ-LU","lubombo","Lubombo","2","2016-06-08 00:09:26"
"2126","176","PL-LB","lubuskie","Lubuskie","4","2016-06-08 00:09:23"
"677","122","LV-057","lubānas novads","Lubānas novads","57","2016-06-08 00:09:17"
"342","109","IT-LU","lucca","Lucca","71","2016-06-08 00:09:16"
"754","122","LV-LU","ludzas apriņķis","Ludzas Apriņķis","134","2016-06-08 00:09:17"
"678","122","LV-058","ludzas novads","Ludzas novads","58","2016-06-08 00:09:17"
"3003","208","ES-LU","lugo","Lugo","49","2016-06-08 00:09:26"
"3625","232","UA-09","luhans'ka oblast'","Luhans'ka Oblast'","12","2016-06-08 00:09:28"
"2766","202","SI-068","lukovica","Lukovica","91","2016-06-08 00:09:25"
"1702","155","NP-LU","lumbini","Lumbini","13","2016-06-08 00:09:21"
"4804","6","AO-LNO","lunda norte","Lunda Norte","12","2016-06-08 00:09:34"
"4805","6","AO-LSU","lunda sul","Lunda Sul","13","2016-06-08 00:09:34"
"4100","247","ZM-09","lusaka","Lusaka","5","2016-06-08 00:09:30"
"2645","2","AL-LU","lushnjë","Lushnjë","33","2016-06-08 00:09:25"
"3774","234","GB-LUT","luton","Luton","127","2016-06-08 00:09:29"
"3569","231","UG-229","luuka","Luuka","72","2016-06-08 00:09:28"
"3570","231","UG-104","luwero","Luwero","73","2016-06-08 00:09:28"
"3066","21","BE-WLX","luxembourg","Luxembourg","9","2016-06-08 00:09:26"
"954","129","LU-LU","luxembourg","Luxembourg","7","2016-06-08 00:09:18"
"962","129","LU-L","luxembourg","Luxembourg","15","2016-06-08 00:09:18"
"3160","215","CH-LU","luzern","Luzern","12","2016-06-08 00:09:27"
"2765","202","SI-067","luče","Luče","90","2016-06-08 00:09:25"
"3571","231","UG-124","lwengo","Lwengo","74","2016-06-08 00:09:28"
"3572","231","UG-116","lyantonde","Lyantonde","75","2016-06-08 00:09:28"
"4040","241","VN-02","lào cai","Lào Cai","33","2016-06-08 00:09:30"
"5291","85","GR-42","lárisa","Lárisa","46","2016-06-08 00:09:36"
"4038","241","VN-35","lâm đồng","Lâm Đồng","31","2016-06-08 00:09:30"
"5048","74","FI-LS","länsi-suomen lääni","Länsi-Suomen lääni","24","2016-06-08 00:09:35"
"4986","69","EE-59","lääne-virumaa","Lääne-Virumaa","7","2016-06-08 00:09:35"
"4985","69","EE-57","läänemaa","Läänemaa","6","2016-06-08 00:09:35"
"4581","50","CG-2","lékoumou","Lékoumou","6","2016-06-08 00:09:33"
"5381","92","GN-LE","lélouma","Lélouma","30","2016-06-08 00:09:37"
"4327","35","BF-LER","léraba","Léraba","35","2016-06-08 00:09:31"
"5294","85","GR-83","lésvos","Lésvos","49","2016-06-08 00:09:36"
"1403","145","MD-LA","lăpuşna","Lăpuşna","87","2016-06-08 00:09:20"
"675","122","LV-055","līgatnes novads","Līgatnes novads","55","2016-06-08 00:09:17"
"676","122","LV-056","līvānu novads","Līvānu novads","56","2016-06-08 00:09:17"
"21","1","AF-LOG","lōgar","Lōgar","21","2016-06-08 00:09:14"
"4466","43","TD-LO","lūqūn al gharbī","Lūqūn al Gharbī","9","2016-06-08 00:09:32"
"4467","43","TD-LR","lūqūn ash sharqī","Lūqūn ash Sharqī","10","2016-06-08 00:09:32"
"1512","15","AZ-LAN","lənkəran","Lənkəran","41","2016-06-08 00:09:20"
"1475","15","AZ-LA","lənkəran","Lənkəran","4","2016-06-08 00:09:20"
"4039","241","VN-09","lạng sơn","Lạng Sơn","32","2016-06-08 00:09:30"
"4532","45","CN-92","macao","Macao","37","2016-06-08 00:09:32"
"4529","45","CN-92","macao","Macao","34","2016-06-08 00:09:32"
"5383","92","GN-MC","macenta","Macenta","32","2016-06-08 00:09:37"
"343","109","IT-MC","macerata","Macerata","72","2016-06-08 00:09:16"
"523","115","KE-22","machakos","Machakos","22","2016-06-08 00:09:16"
"1076","133","MW-MH","machinga","Machinga","15","2016-06-08 00:09:18"
"5017","73","FJ-07","macuata","Macuata","12","2016-06-08 00:09:35"
"1969","171","PG-MPM","madang","Madang","11","2016-06-08 00:09:22"
"2254","18","BD-36","madaripur","Madaripur","40","2016-06-08 00:09:23"
"1691","155","NP-2","madhya pashchimanchal","Madhya Pashchimanchal","2","2016-06-08 00:09:21"
"123","102","IN-MP","madhya pradesh","Madhya Pradesh","14","2016-06-08 00:09:15"
"1690","155","NP-1","madhyamanchal","Madhyamanchal","1","2016-06-08 00:09:21"
"755","122","LV-MA","madonas apriņķis","Madonas Apriņķis","135","2016-06-08 00:09:17"
"679","122","LV-059","madonas novads","Madonas novads","59","2016-06-08 00:09:17"
"2016","173","PE-MDD","madre de dios","Madre de Dios","18","2016-06-08 00:09:22"
"3004","208","ES-M","madrid","Madrid","50","2016-06-08 00:09:26"
"2967","208","ES-MD","madrid, comunidad de","Madrid, Comunidad de","13","2016-06-08 00:09:26"
"1752","159","NI-MD","madriz","Madriz","9","2016-06-08 00:09:21"
"4468","43","TD-ND","madīnat injamīnā","Madīnat Injamīnā","11","2016-06-08 00:09:32"
"1943","17","BH-08","madīnat ٰīsá","Madīnat ٰĪsá","14","2016-06-08 00:09:22"
"1942","17","BH-12","madīnat ḩamad","Madīnat Ḩamad","13","2016-06-08 00:09:22"
"3274","220","TH-58","mae hong son","Mae Hong Son","24","2016-06-08 00:09:27"
"777","124","LS-E","mafeteng","Mafeteng","4","2016-06-08 00:09:17"
"2396","181","RU-MAG","magadanskaya oblast'","Magadanskaya oblast'","48","2016-06-08 00:09:23"
"4491","44","CL-MA","magallanes","Magallanes","11","2016-06-08 00:09:32"
"4552","48","CO-MAG","magdalena","Magdalena","20","2016-06-08 00:09:32"
"5295","85","GR-43","magnisía","Magnisía","50","2016-06-08 00:09:36"
"2087","174","PH-MAG","maguindanao","Maguindanao","63","2016-06-08 00:09:23"
"2255","18","BD-37","magura","Magura","41","2016-06-08 00:09:23"
"1649","152","MM-03","magway","Magway","3","2016-06-08 00:09:21"
"3275","220","TH-44","maha sarakham","Maha Sarakham","25","2016-06-08 00:09:27"
"5410","94","GY-MA","mahaica-berbice","Mahaica-Berbice","6","2016-06-08 00:09:37"
"1059","132","MG-M","mahajanga","Mahajanga","4","2016-06-08 00:09:18"
"1703","155","NP-MA","mahakali","Mahakali","14","2016-06-08 00:09:21"
"124","102","IN-MH","maharashtra","Maharashtra","15","2016-06-08 00:09:15"
"3379","226","TN-53","mahdia","Mahdia","13","2016-06-08 00:09:28"
"2664","20","BY-MA","mahilyowskaya voblasts'","Mahilyowskaya voblasts'","4","2016-06-08 00:09:25"
"3899","236","US-ME","maine","Maine","19","2016-06-08 00:09:29"
"5136","75","FR-49","maine-et-loire","Maine-et-Loire","87","2016-06-08 00:09:35"
"4373","37","CV-MA","maio","Maio","5","2016-06-08 00:09:31"
"1229","138","MH-MAJ","majuro","Majuro","16","2016-06-08 00:09:19"
"2767","202","SI-069","majšperk","Majšperk","92","2016-06-08 00:09:25"
"4361","36","BI-MA","makamba","Makamba","11","2016-06-08 00:09:31"
"1006","131","MK-51","makedonska kamenica","Makedonska Kamenica","36","2016-06-08 00:09:18"
"1007","131","MK-52","makedonski brod","Makedonski Brod","37","2016-06-08 00:09:18"
"2904","203","SB-MK","makira-ulawa","Makira-Ulawa","6","2016-06-08 00:09:25"
"2530","194","SA-02","makkah al mukarramah","Makkah al Mukarramah","11","2016-06-08 00:09:24"
"2768","202","SI-198","makole","Makole","93","2016-06-08 00:09:25"
"524","115","KE-23","makueni","Makueni","23","2016-06-08 00:09:16"
"2905","203","SB-ML","malaita","Malaita","7","2016-06-08 00:09:25"
"3977","239","VU-MAP","malampa","Malampa","1","2016-06-08 00:09:30"
"4806","6","AO-MAL","malange","Malange","14","2016-06-08 00:09:34"
"3445","227","TR-44","malatya","Malatya","55","2016-06-08 00:09:28"
"1417","146","MC-MA","malbousquet","Malbousquet","8","2016-06-08 00:09:20"
"3952","237","UY-MA","maldonado","Maldonado","9","2016-06-08 00:09:29"
"1109","135","MV-MLE","male","Male","1","2016-06-08 00:09:19"
"5384","92","GN-ML","mali","Mali","33","2016-06-08 00:09:37"
"2647","2","AL-MK","mallakastër","Mallakastër","35","2016-06-08 00:09:25"
"1230","138","MH-MAL","maloelap","Maloelap","17","2016-06-08 00:09:19"
"170","103","ID-MA","maluku","Maluku","25","2016-06-08 00:09:15"
"148","103","ID-ML","maluku","Maluku","3","2016-06-08 00:09:15"
"171","103","ID-MU","maluku utara","Maluku Utara","26","2016-06-08 00:09:15"
"2646","2","AL-MM","malësi e madhe","Malësi e Madhe","34","2016-06-08 00:09:25"
"5385","92","GN-MM","mamou","Mamou","34","2016-06-08 00:09:37"
"5357","92","GN-M","mamou","Mamou","6","2016-06-08 00:09:37"
"4903","64","EC-M","manabí","Manabí","14","2016-06-08 00:09:34"
"3573","231","UG-221","manafwa","Manafwa","76","2016-06-08 00:09:28"
"1753","159","NI-MN","managua","Managua","10","2016-06-08 00:09:21"
"3338","221","TL-MT","manatuto","Manatuto","10","2016-06-08 00:09:27"
"1733","158","NZ-MWT","manawatu-wanganui","Manawatu-Wanganui","7","2016-06-08 00:09:21"
"5137","75","FR-50","manche","Manche","88","2016-06-08 00:09:35"
"416","110","JM-12","manchester","Manchester","4","2016-06-08 00:09:16"
"3729","234","GB-MAN","manchester","Manchester","82","2016-06-08 00:09:29"
"1650","152","MM-04","mandalay","Mandalay","4","2016-06-08 00:09:21"
"525","115","KE-24","mandera","Mandera","24","2016-06-08 00:09:16"
"5386","92","GN-MD","mandiana","Mandiana","35","2016-06-08 00:09:37"
"493","114","KZ-MAN","mangghystaū oblysy","Mangghystaū oblysy","8","2016-06-08 00:09:16"
"1077","133","MW-MG","mangochi","Mangochi","16","2016-06-08 00:09:18"
"1778","16","BS-MC","mangrove cay","Mangrove Cay","18","2016-06-08 00:09:21"
"1640","151","MZ-B","manica","Manica","5","2016-06-08 00:09:20"
"4108","248","ZW-MA","manicaland","Manicaland","3","2016-06-08 00:09:30"
"4595","51","CD-MA","maniema","Maniema","8","2016-06-08 00:09:33"
"2256","18","BD-33","manikganj","Manikganj","42","2016-06-08 00:09:23"
"125","102","IN-MN","manipur","Manipur","16","2016-06-08 00:09:15"
"3446","227","TR-45","manisa","Manisa","56","2016-06-08 00:09:28"
"4430","40","CA-MB","manitoba","Manitoba","3","2016-06-08 00:09:32"
"3044","209","LK-43","mannar","Mannar","21","2016-06-08 00:09:26"
"344","109","IT-MN","mantova","Mantova","73","2016-06-08 00:09:16"
"3339","221","TL-MF","manufahi","Manufahi","11","2016-06-08 00:09:27"
"1970","171","PG-MRL","manus","Manus","12","2016-06-08 00:09:22"
"3229","219","TZ-26","manyara","Manyara","15","2016-06-08 00:09:27"
"3126","213","SZ-MA","manzini","Manzini","3","2016-06-08 00:09:26"
"1641","151","MZ-L","maputo","Maputo","6","2016-06-08 00:09:20"
"1636","151","MZ-MPM","maputo","Maputo","1","2016-06-08 00:09:20"
"3230","219","TZ-13","mara","Mara","16","2016-06-08 00:09:27"
"3574","231","UG-320","maracha","Maracha","77","2016-06-08 00:09:28"
"1817","160","NE-4","maradi","Maradi","5","2016-06-08 00:09:21"
"4783","59","CI-12","marahoué (région de la)","Marahoué (Région de la)","24","2016-06-08 00:09:33"
"2332","180","RO-MM","maramureș","Maramureș","26","2016-06-08 00:09:23"
"4234","31","BR-MA","maranhão","Maranhão","10","2016-06-08 00:09:31"
"281","109","IT-57","marche","Marche","10","2016-06-08 00:09:16"
"3447","227","TR-47","mardin","Mardin","57","2016-06-08 00:09:28"
"792","125","LR-MG","margibi","Margibi","9","2016-06-08 00:09:17"
"2769","202","SI-070","maribor","Maribor","94","2016-06-08 00:09:25"
"912","128","LT-25","marijampolė","Marijampolė","35","2016-06-08 00:09:18"
"881","128","LT-MR","marijampolės apskritis","Marijampolės Apskritis","4","2016-06-08 00:09:18"
"2088","174","PH-MAD","marinduque","Marinduque","64","2016-06-08 00:09:23"
"3344","222","TG-M","maritime","Maritime","3","2016-06-08 00:09:27"
"2363","181","RU-ME","mariy el, respublika","Mariy El, Respublika","15","2016-06-08 00:09:23"
"209","104","IR-22","markazī","Markazī","23","2016-06-08 00:09:15"
"2770","202","SI-168","markovci","Markovci","95","2016-06-08 00:09:25"
"1732","158","NZ-MBH","marlborough","Marlborough","6","2016-06-08 00:09:21"
"5138","75","FR-51","marne","Marne","89","2016-06-08 00:09:35"
"3117","211","SR-MA","marowijne","Marowijne","4","2016-06-08 00:09:26"
"1618","150","MA-MMD","marrakech-medina","Marrakech-Medina","69","2016-06-08 00:09:20"
"1619","150","MA-MMN","marrakech-menara","Marrakech-Menara","70","2016-06-08 00:09:20"
"1558","150","MA-11","marrakech-tensift-al haouz","Marrakech-Tensift-Al Haouz","9","2016-06-08 00:09:20"
"526","115","KE-25","marsabit","Marsabit","25","2016-06-08 00:09:16"
"1172","137","MT-27","marsaskala or wied il-għajn","Marsaskala or Wied il-Għajn","27","2016-06-08 00:09:19"
"1173","137","MT-28","marsaxlokk","Marsaxlokk","28","2016-06-08 00:09:19"
"1805","16","BS-MH","marsh harbour","Marsh Harbour","45","2016-06-08 00:09:21"
"5185","75","FR-MQ","martinique","Martinique","136","2016-06-08 00:09:35"
"5074","75","FR-MQ","martinique","Martinique","25","2016-06-08 00:09:35"
"3476","228","TM-M","mary","Mary","5","2016-06-08 00:09:28"
"793","125","LR-MY","maryland","Maryland","10","2016-06-08 00:09:17"
"3900","236","US-MD","maryland","Maryland","20","2016-06-08 00:09:29"
"4872","63","DO-14","maría trinidad sánchez","María Trinidad Sánchez","25","2016-06-08 00:09:34"
"3575","231","UG-105","masaka","Masaka","78","2016-06-08 00:09:28"
"1514","15","AZ-MAS","masallı","Masallı","43","2016-06-08 00:09:20"
"1754","159","NI-MS","masaya","Masaya","11","2016-06-08 00:09:21"
"2089","174","PH-MAS","masbate","Masbate","65","2016-06-08 00:09:23"
"4202","3","DZ-29","mascara","Mascara","26","2016-06-08 00:09:31"
"778","124","LS-A","maseru","Maseru","5","2016-06-08 00:09:17"
"4109","248","ZW-MC","mashonaland central","Mashonaland Central","4","2016-06-08 00:09:30"
"4110","248","ZW-ME","mashonaland east","Mashonaland East","5","2016-06-08 00:09:30"
"4111","248","ZW-MW","mashonaland west","Mashonaland West","6","2016-06-08 00:09:30"
"3576","231","UG-409","masindi","Masindi","79","2016-06-08 00:09:28"
"1887","166","OM-MA","masqaţ","Masqaţ","9","2016-06-08 00:09:22"
"345","109","IT-MS","massa and carrara","Massa and Carrara","74","2016-06-08 00:09:16"
"3901","236","US-MA","massachusetts","Massachusetts","21","2016-06-08 00:09:29"
"4112","248","ZW-MV","masvingo","Masvingo","7","2016-06-08 00:09:30"
"2648","2","AL-MT","mat","Mat","36","2016-06-08 00:09:25"
"4113","248","ZW-MN","matabeleland north","Matabeleland North","8","2016-06-08 00:09:30"
"4114","248","ZW-MS","matabeleland south","Matabeleland South","9","2016-06-08 00:09:30"
"1755","159","NI-MT","matagalpa","Matagalpa","12","2016-06-08 00:09:21"
"3037","209","LK-22","matale","Matale","14","2016-06-08 00:09:26"
"2541","195","SN-MT","matam","Matam","9","2016-06-08 00:09:24"
"4636","55","CU-04","matanzas","Matanzas","10","2016-06-08 00:09:33"
"3040","209","LK-32","matara","Matara","17","2016-06-08 00:09:26"
"346","109","IT-MT","matera","Matera","75","2016-06-08 00:09:16"
"4235","31","BR-MT","mato grosso","Mato Grosso","11","2016-06-08 00:09:31"
"4236","31","BR-MS","mato grosso do sul","Mato Grosso do Sul","12","2016-06-08 00:09:31"
"4492","44","CL-ML","maule","Maule","12","2016-06-08 00:09:32"
"870","127","LI-04","mauren","Mauren","4","2016-06-08 00:09:18"
"1008","131","MK-50","mavrovo i rostuša","Mavrovo i Rostuša","38","2016-06-08 00:09:18"
"4637","55","CU-16","mayabeque","Mayabeque","11","2016-06-08 00:09:33"
"1779","16","BS-MG","mayaguana","Mayaguana","19","2016-06-08 00:09:21"
"1806","16","BS-MG","mayaguana","Mayaguana","46","2016-06-08 00:09:21"
"3354","225","TT-MRC","mayaro-rio claro","Mayaro-Rio Claro","3","2016-06-08 00:09:28"
"5139","75","FR-53","mayenne","Mayenne","90","2016-06-08 00:09:35"
"255","106","IE-MO","mayo","Mayo","20","2016-06-08 00:09:15"
"5192","75","FR-YT","mayotte","Mayotte","143","2016-06-08 00:09:35"
"5075","75","FR-YT","mayotte","Mayotte","26","2016-06-08 00:09:35"
"232","105","IQ-MA","maysān","Maysān","15","2016-06-08 00:09:15"
"3577","231","UG-214","mayuge","Mayuge","80","2016-06-08 00:09:28"
"2129","176","PL-MZ","mazowieckie","Mazowieckie","7","2016-06-08 00:09:23"
"680","122","LV-060","mazsalacas novads","Mazsalacas novads","60","2016-06-08 00:09:17"
"2559","196","RS-08","mačvanski okrug","Mačvanski okrug","13","2016-06-08 00:09:24"
"2128","176","PL-MA","małopolskie","Małopolskie","6","2016-06-08 00:09:23"
"4937","65","EG-MT","maţrūḩ","Maţrūḩ","24","2016-06-08 00:09:34"
"913","128","LT-26","mažeikiai","Mažeikiai","36","2016-06-08 00:09:18"
"484","113","JO-MN","ma‘ān","Ma‘ān","11","2016-06-08 00:09:16"
"4090","246","YE-MA","ma’rib","Ma’rib","17","2016-06-08 00:09:30"
"3578","231","UG-209","mbale","Mbale","81","2016-06-08 00:09:28"
"3579","231","UG-410","mbarara","Mbarara","82","2016-06-08 00:09:28"
"3231","219","TZ-14","mbeya","Mbeya","17","2016-06-08 00:09:27"
"4449","42","CF-MB","mbomou","Mbomou","9","2016-06-08 00:09:32"
"1078","133","MW-MC","mchinji","Mchinji","17","2016-06-08 00:09:18"
"256","106","IE-MH","meath","Meath","21","2016-06-08 00:09:15"
"1704","155","NP-ME","mechi","Mechi","15","2016-06-08 00:09:21"
"5227","82","DE-MV","mecklenburg-vorpommern","Mecklenburg-Vorpommern","8","2016-06-08 00:09:36"
"347","109","IT-VS","medio campidano","Medio Campidano","76","2016-06-08 00:09:16"
"2771","202","SI-071","medvode","Medvode","96","2016-06-08 00:09:25"
"3775","234","GB-MDW","medway","Medway","128","2016-06-08 00:09:29"
"1130","135","MV-12","meemu","Meemu","22","2016-06-08 00:09:19"
"126","102","IN-ML","meghalaya","Meghalaya","17","2016-06-08 00:09:15"
"2333","180","RO-MH","mehedinți","Mehedinți","27","2016-06-08 00:09:23"
